TEXT,actual_label,predicted_label,is_correct
Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng,not_spam,not_spam,True
"re : enron / hpl actuals for august 29 , 2000 with regards to the 29 th , gary ( tufco ) spoke with lee ( hpl ) requesting the tap volume to decrease at 2 am . mike ( valero ) was unable to accomodate the request until 2 : 30 am . lee confirmed with gary , and the volumes decreased from 140 to 0 at 2 : 30 am . please let me know how you ' d like to proceed . i am still working on lonestar volumes for sept , but will let you know as soon as possible . regards , ami - - - - - - - - - - - - - - - - - - - - - - forwarded by ami chokshi / corp / enron on 08 / 30 / 2000 12 : 38 pm - - - - - - - - - - - - - - - - - - - - - - - - - - - enron north america corp . from : ami chokshi 08 / 30 / 2000 10 : 37 am to : "" charlie stone "" , daren j farmer / hou / ect @ ect cc : gary a hanks / hou / ect @ ect subject : re : enron / hpl actuals for august 29 , 2000 hey charlie , for day 29 , i show a total volume of 102 . 083 140 . 0 from 9 a through la 70 . 0 for 2 a ( 1 hour only ) 0 . 0 from 3 a through 8 a also , for the total volume through day 28 , i show : hplr 2015 . 0 enron 1 . 152 . 0 gd 666 . 877 please advise . ami "" melissa jones "" on 08 / 30 / 2000 10 : 10 : 27 am to : "" charlie stone "" , "" gary green "" , timpowell @ txu . com , daren . j . farmer @ enron . com , gary . a . hanks @ enron . com , carlos . j . rodriguez @ enron . com , earl . tisdale @ enron . com , ami . chokshi @ enron . com cc : subject : enron / hpl actuals for august 29 , 2000 teco tap 20 . 000 / enron ; 79 . 167 / hpl gas daily ls hpl lsk ic 20 . 000 / enron",not_spam,not_spam,True
"Hiya, sorry didn't hav signal. I haven't seen or heard from and neither has, which is unusual in itself! I'll put on the case and get him to sort it out! Hugs and snogs.",not_spam,not_spam,True
meter 1031 baytown exxon daren - the valve for meter 1031 was not shut off in time on 3 / 1 . it flowed about 1 . 200 . could you please extend the deal for one day ( deal 589188 ) ? thanks . al,promotion,promotion,True
Hello darlin ive finished college now so txt me when u finish if u can love Kate xxx,not_spam,not_spam,True
calpine daily gas nomination - hidalgo daily gas nomination . doc,not_spam,not_spam,True
best software prices . generative wardrobes sacrificer ballerina survives martini turned infernal killer annihilation barbital adultery negotiations circumstances segregating carbonates cautioners algonquin nepali delft slack figured abscissa nibbled slams marsh lummox nonperishable option jigsaw fowls momentum highlighting bernini instruments unfamiliarity admitters jellies commemorating dutchman psychopathic ,not_spam,not_spam,True
"fw : duke energy trading and marketing , l . l . c . i have not received a response from you regarding the pricing discrepancies on these deals . please let me know which price is correct if possible . - - - - - original message - - - - - from : hernandez , elizabeth l . sent : thursday , june 21 , 2001 11 : 28 am to : farmer , daren j . subject : duke energy trading and marketing , l . l . c . i have two outstanding pricing issues that i tried to resolve with gary lamphier , but didn ' t have any luck . these deals are both day deals for february 2001 done by danny conner . the customer is showing a pricing difference according to what we have in sitara . can you please help me resolve this pricing issue . sitara deal # sitara price customer price 627800 $ 5 . 25 $ 5 . 23 598392 $ 5 . 78 $ 5 . 77",promotion,promotion,True
HI ITS KATE CAN U GIVE ME A RING ASAP XXX,not_spam,not_spam,True
Pls come quick cant bare this.,not_spam,not_spam,True
"unify close schedule the following is our tentative close schedule for this coming month . please keep in the mind the following key times . . . . unify to sitara bridge back 1 : 45 p . m . friday , march 31 st ( all errors must be clear by this time ) mass draft at 6 p . m . friday evening . accrual process begins monday , april 3 rd at 6 a . m . if you have any changes to this timeline , please ensure that i am contacted as soon as possible . thank you , melissa x 35615",not_spam,not_spam,True
Call me when u're done...,not_spam,not_spam,True
hi baby im cruisin with my girl friend what r u up 2? give me a call in and hour at home if thats alright or fone me on this fone now love jenny xxx,not_spam,not_spam,True
Good Morning plz call me sir..I want to talk to u�something urgent�,not_spam,not_spam,True
"re : indian springs mary : deal # 487040 has been setup with demand charge equally to the amounts that teco paid hpl at indian spring for the following months : august & september 1999 february , march , & april 2000 if you have any questions , let me know . thanks , clem mary poorman @ enron 11 / 14 / 2000 08 : 54 am to : clem cernosek / hou / ect @ ect , daren j farmer / hou / ect @ ect cc : sherlyn schumack / hou / ect @ ect , katherine herrera / corp / enron @ enron , lauri a allen / hou / ect @ ect subject : indian springs i need hpl sales and purchases , back dated to 8 / 99 between hpl and teco to book any processing revenue or losses . apparently this is in addition to the current deal in place and is priced at at different rate . please let me know when these tickets are in place so that i can get track id ' s and finalize this issue . thank you , mary",financial,financial,True
I wont get concentration dear you know you are my mind and everything :-),lottery,lottery,True
Ok not a problem will get them a taxi. C ing  tomorrow and tuesday. On tuesday think we r all going to the cinema.,not_spam,not_spam,True
The hair cream has not been shipped.,not_spam,not_spam,True
"Collect 100 points& get 14,500 Pokecoins for Pokemon Gol"" by clicking this link now�http://goo.gle/xxxx",fraud,not_spam,False
Ok im not sure what time i finish tomorrow but i wanna spend the evening with you cos that would be vewy vewy lubly! Love me xxx,not_spam,not_spam,True
re : duke cashout entries 5 / 00 and 6 / 00 thanks . it came through . i should have 7 / 00 and 8 / 00 for you tomorrow .,not_spam,not_spam,True
URGENT! We are trying to contact you. Last weekends draw shows that you have won a £900 prize GUARANTEED. Call 09061701851. Claim code K61. Valid 12hours only,lottery,otp,False
"fw : monday evening ' s gas flow daren , the below memo was rec ' d on today from my contact at lyondell ( john allen ) referencing meter 98 - 1063 ' s gas pressure problems on last night ( 3 - 7 - 00 ) . i thought that this might be some useful information to you . thanks - jackie - 3 - 9497 - - - - - - - - - - - - - - - - - - - - - - forwarded by jackie young / hou / ect on 03 / 07 / 2000 11 : 15 am - - - - - - - - - - - - - - - - - - - - - - - - - - - "" allen , john s . "" on 03 / 07 / 2000 10 : 56 : 35 am to : "" ' young , jackie ' "" cc : subject : fw : monday evening ' s gas flow > - - - - - original message - - - - - > from : john allen [ smtp : j _ s _ allen 77 @ hotmail . com ] > sent : monday , march 06 , 2000 9 : 53 pm > to : roger . maake @ lyondell - citgo . com > cc : john . allen @ lyondell - citgo . com ; tony . cucinotta @ lyondell - citgo . com ; > gmason @ noram . com ; david . rasco @ lyondell - citgo . com ; > greg . wilson @ lyondell - citgo . com > subject : monday evening ' s gas flow > > the natural gas pressure issue was attributed to 2 hpl values . the north > one was not operative and the south one had leaking bellows . > it was determined that an alternator supply for pressure contract was not > readily available , being that it was after normal work hours . > > th hpl technician determined that he would be able to make repairs while > the > line was operative , and that it would not be necessary to request a > shut - in > condition . it would just take longer for him to make the repairs . the > technician was able to control the pressure through the south valve while > repairing the north valve . > > hpl agreed to the utilities department ' s request that the technician was > not > to leave lcr ' s facility this evening until such time as both valves were > operative . > >",not_spam,not_spam,True
"98 - 1534 daren , the above mentioned meter ( delivery ) shows a small flow of 24 dec . on 2 - 1 - 00 . the sitara deal ( 151694 ) has a stop date of 1 / 31 / 2000 . can you please extend the deal thru 2 - 1 - 00 to cover this small volume ? thanks - jackie -",promotion,promotion,True
"fw : fw : fw : march 2001 invoice julie - per daren ' s repsonse below , can you correct price on this deal for 03 / 01 . currently under 639615 . joyce - per daren ' s message below , the sales volumes are currently under deal # sa 639615 . let me know when they ' ve been reallocated to 639612 . thanks - tess - - - - - original message - - - - - from : farmer , daren j . sent : friday , april 27 , 2001 12 : 34 pm to : ray , tess subject : re : fw : fw : march 2001 invoice ok , we should be paying dow based on the index price . but , it should be if hsc - . 07 instead of - . 06 . sales volumes should be allocated to deal 639612 . d - - - - - original message - - - - - from : ray , tess sent : friday , april 27 , 2001 7 : 48 am to : ellenberger , mary cc : farmer , daren j . ; meyers , julie subject : re : fw : fw : march 2001 invoice importance : high thanks mary ! daren , is the info that you need ? - - - - - original message - - - - - from : ellenberger , mary sent : thursday , april 26 , 2001 4 : 45 pm to : ray , tess cc : farmer , daren j . subject : re : fw : fw : march 2001 invoice importance : high the question is not that "" cut and dry "" . however , for the month of march enron paid spinnaker @ if hsc - $ 0 . 085 . currently the volume is posted under deal ticket # 144271 with is the deal tick for gas daily production . this production should be moved to deal ticket # 144264 with is the if . from : tess ray / enron @ enronxgate on 04 / 26 / 2001 03 : 48 pm to : mary ellenberger / corp / enron @ enron cc : daren j farmer / enron @ enronxgate subject : fw : fw : march 2001 invoice mary - do you pay spinnaker , for gas purchases ? ( see daren ' s question below , re : 03 / 01 purchase price from spinnaker ( # 144271 hakemack , cynthia ; howard , charles cc : farmer , daren j . subject : fw : fw : march 2001 invoice importance : high charlene / cindy / charles : can either of you answer darren ' s question to me below ? my sales deal is under ena . thanks , tess - - - - - original message - - - - - from : farmer , daren j . sent : thursday , april 26 , 2001 3 : 20 pm to : ray , tess subject : re : fw : march 2001 invoice tess , we probably should be invoicing selling to dow at if . however , we should also have purchased the supply from spinnaker ( # 144271 bellamy , liz subject : re : fw : march 2001 invoice tess there is a deal out there for the blue dolphin s # 745589 . and there are three deal out there for csgt # 639612 , # 639615 , # 745589 . the problem is that none of these deals have actuals . it looks as though they have not been nom ' d . daren are these deals real or what ? why have they not been nom ' d ? could they be under another dow company ? tess , i ' m leaving the office for a little bit today . but i ' ll be back this afternoon . julie from : tess ray / enron @ enronxgate on 04 / 24 / 2001 08 : 11 am to : julie meyers / hou / ect @ ect cc : subject : fw : march 2001 invoice julie - please help ! per dow hydrocarbon ' s accountant , marilu trochta ' s e - mail below , ( with attachment ) , there are volume and price discrepancies with what ena billed them and what she reflects in her system . ena invoice # 24636 sa invoiced dow hydrocarbons and resources , inc , on csgt @ b 368 - brazos , per deal number sa 639615 , @ 685 per day ( 3 / 1 / 01 - 3 / 31 / 01 ) @ hsc gdp d . a . - $ 0 . 07 / mmbtu . vs . the 18 , 457 mmbtu @ $ 4 . 960 that dow has and ena did not invoice them for sales on bluedolphin 250 and 249 vs . the 5 , 459 mmbtu @ $ 4 . 960 & 18 , 218 mmbtu @ $ 4 . 960 that dow reflects . i realize that the volumes ena billed on the brazos are estimates or noms . problem : i need to confirm the march 2001 , sale @ brazos ( volume & price ) in addition to the sale @ blue dolphin 250 & 249 ( volume & price ) . can you print the confirmations for me ? also , sitara does not show me who the trader is for this deal , and by chance do you know who the scheduler ( s ) are ? thanks , tess - - - - - original message - - - - - from : "" trochta , mary ( ml ) "" > > @ enron [ mailto : imceanotes - + 22 trochta + 2 c + 20 mary + 20 + 28 ml + 29 + 22 + 20 + 3 cmltrochta + 40 dow + 2 ecom + 3 e + 40 enron @ enron . com ] sent : monday , april 23 , 2001 5 : 52 pm to : ray , tess subject : march 2001 invoice - book 2 . xls >",financial,financial,True
meter 6884 volume management was wondering if deals 137870 and 235670 needed to be extended into 2001 . these are deals with teco . let me know if you need me to extend them .,lottery,lottery,True
"my october newsletter hello again , my monthly newsletter is attached . please read it and let me know your comments . according to a survey taken by homegain , homesellers hoping to turn a biger profit by making home improvements would do best to stick to moderately priced projects . the survey of real estate agents from acorss the nation found that home improvemnts in the $ 80 to $ 2 , 800 range yield the highest rate of return when the home sells . the biggest return is on simple lightening and brightening , which typicall costs about $ 80 - $ 100 and gives an average return of 769 % on the sale price . other big winners were cleaning and de - cluttering ( cost = $ 305 - $ 339 ; ; return = 594 % ) , landscaping and trimming ( cost $ 432 - $ 506 ; return = 266 % ) , and fixing , plumbing and electrical ( cost $ 338 - $ 381 ; return = 196 % ) . here is the link to my october newsletter : http : / / homeownernews . com / 23 / ionaalphonso aol users : please don ' t forget to give me the name and number of anyone you might know who has a need to buy or sell a home . i would be happy to assist them . thanks . till you hear from me again next month , au revoir . with all good wishes and a very happy halloween . iona alphonso always in tune with your needs oh , by the way . . . if you know of someone thinking about buying or selling a home , please call me with their name and number - thanks a million ! ! prudential , gary greene realtors 3910 fm 1960 west , suite 100 houston , texas 77068 voice mail : 281 - 857 - 2485 x 535 pager : 281 - 551 - 6549 office : 281 - 444 - 5140 fax : 281 - 444 - 0630 web site : http : / / www . ionaalphonso . com resume : http : / / www . har . com / ionaalphonso gary greene web site : http : / / www . garygreene . com please view my monthly newsletter at http : / / homeownernews . com / c / ionaalphonso",lottery,not_spam,False
"out of the office i will be out of the office beginning thursday , 12 / 24 , returning on tuesday , 1 / 4 . in my absence , i have asked steve venturatos to be the point person for texas operations . i realize that many of you will be working over the new year ' s week - end to ensure a smooth transaction into the new year . in advance , i truly appreciate all of the efforts . additionally , i would like to be kept informed on any critical issues , mainly so that i have no surprises when i return . therefore , i have provided numbers below where i can be reached . i will leave it to your discretion as to whether you call me or leave me a voice mail in the office . as you all know , i would rather be informed than surprised ! pager 877 - 497 - 3757 cellular 713 - 417 - 2995 home 970 - 920 - 2293 & 970 - 920 - 2294 thanks to each of you for your dedication . i hope each of you have a wonderful and safe holiday !",lottery,lottery,True
"fw : tribute to america regards , amy brock hbd marketing team office : 281 - 988 - 2157 cell : 713 - 702 - 6815 - - - - - original message - - - - - from : rex waller sent : wednesday , september 12 , 2001 5 : 49 pm to : alfred webb ; allen hadaway ; allison boren ; amy brock ; barry willis ; bart boren ; bill boykin ; bill cooper ; billie cagle ; billy lee ; bob maughmen ; bob schuman ; bonita johnson ; chad wing ; cheryl ; connie stuckey ; corby goodman ; craig gardner ; dale miller ; dan crawford ; dan michael ; darryl fuller ; david attaway ; david tucker ; debbie scott ; derric moore ; dirk morris ; don paradis ; doug scott ; dwight wiedenmann ; frank kaul ; glenn bone ; gene gallegos ; greg elder ; harold reardon ; j walker ; james bement ; james benkley ; james jackson ; jay ringhoffer ; jayson fitts ; jerry lewis ; jerry r reno ; jim cottom ; jim easter ; jim fodor ; jim reno ; jimmy wagenseller ; joe f . jackson ; joel christal ; john allen ; john jennings ; john muniz ; john nava ; john peters ; john ringhisen ; john songer ; john vigil ; jorge manrique ; joseph brock ; k kelly hebert ; kerrel wilderman ; kevin carathers ; kevin kysar ( memo ) ; larry bloomer ; larry smith ; lavelle robert ; lavonne bell ; leigh ann boren ; llboren 2 @ aol . com ; loraleigh daum ; lori ; lucile leigh ; mark upchurch ; max whiteley ; mike brogdin ; mike jantz ; moon ronnie ; opal wilson ; paul r . seelye ; perryton - ochlitree chamber ; preston mc nabb ; randy j . o ' neal ; richard burton ; richard frosco ; rick hemmen ; rick lafollette ; rob mc garraugh ; robbie carter ; robert welborn ; roger engle ; ron cooper ; roy headlee ; scott carr ; shirley waller ; spence hummell ; stacie mccurdy ; stan yerton ; susan dyer ; terry allen ; tony swindell ; travis buchanan ; wynona subject : tribute to america subject : tribute to america i needed to read this in light of yesterday ' s events . . . . . tribute to the united states this , from a canadian newspaper , is worth sharing . america : the good neighbor . widespread but only partial news coverage was given recently to a remarkable editorial broadcast from toronto by gordon sinclair , a canadian television commentator . what follows is the full text of his trenchant remarks as printed in the congressional record : "" this canadian thinks it is time to speak up for the americans as the most generous and possibly the least appreciated people on all the earth . germany , japan and , to a lesser extent , britain and italy were lifted out of the debris of war by the americans who poured in billions of dollars and forgave other billions in debts . none of these countries is today paying even the interest on its remaining debts to the united states . when france was in danger of collapsing in 1956 , it was the americans who propped it up , and their reward was to be insulted and swindled on the streets of paris . i was there . i saw it . when earthquakes hit distant cities , it is the united states that hurries in to help . this spring , 59 american communities were flattened by tornadoes . nobody helped . the marshall plan and the truman policy pumped billions of dollars into discouraged countries . now newspapers in those countries are writing about the decadent , warmongering americans . i ' d like to see just one of those countries that is gloating over the erosion of the united states dollar build its own airplane . does any other country in the world have a plane to equal the boeing jumbo jet , the lockheed tri - star , or the douglas dcl 0 ? if so , why don ' t they fly them ? why do all the international lines except russia fly american planes ? why does no other land on earth even consider putting a man or woman on the moon ? you talk about japanese technocracy , and you get radios . you talk about german technocracy , and you get automobiles . you talk about american technocracy , and you find men on the moon - not once , but several times - and safely home again . you talk about scandals , and the americans put theirs right in the store window for everybody to look at . even their draft - dodgers are not pursued and hounded . they are here on our streets , and most of them , unless they are breaking canadian laws , are getting american dollars from ma and pa at home to spend here . when the railways of france , germany and india were breaking down through age , it was the americans who rebuilt them . when the pennsylvania railroad and the new york central went broke , nobody loaned them an old caboose . both are still broke . i can name you 5000 times when the americans raced to the help of other people in trouble . can you name me even one time when someone else raced to the americans in trouble ? i don ' t think there was outside help even during the san francisco earthquake . our neighbors have faced it alone , and i ' m one canadian who is damned tired of hearing them get kicked around . they will come out of this thing with their flag high . and when they do , they are entitled to thumb their nose at the lands that are gloating over their present troubles . i hope canada is not one of those . "" stand proud , america ! wear it proudly ! ! this is one of the best editorials that i have ever read regarding the united states . it is nice that one man realizes it . i only wish that the rest of the world would realize it . we are always blamed for everything , and never even get a thank you for the things we do . i would hope that each of you would send this to as many people as you can and emphasize that they should send it to as many of their friends until this letter is sent to every person on the web . i am just a single american that has read this , tribute to the united states = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = ? easy unsubscribe click here : http : / / topica . com / u / ? a 84 vnf . a 9 ivhm ? or send an email to : brcc . yf - unsubscribe @ topica . com ? this email was sent to : dfarmer @ enron . com ? ? t o p i c a - - register now to manage your mail ! ? http : / / www . topica . com / partner / tago 2 / register ? = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = =",fraud,fraud,True
"txu fuel deal # 789355 please verify the price for txu fuel deal # 789355 on 5 / 17 . sitara currently shows $ 4 . 40 but txu called me and they show $ 4 . 37 for that day . please let me know if you have any questions . thanks , rebecca",promotion,promotion,True
"whats up . b u y all of your meds here . . orestes militate save over 50 % onwprescriptionsdrugs with our on - linerpharmacy you can 1 . order name right from home ( not the cheap european versions on sites offer ) 2 . get it shipped same day to your door step 3 . never have to worry about getting a doctormto write the prescriptionvagain 4 . save hundreds of dollars over your locallpharmacy if all this sounds good to you then you need to click here for more about what we offer . we carry everything from vicodin , valum , xanax , and viagra . so go to our site to see how much we can save you today . ",promotion,promotion,True
"flexible physical us nat gas products on enrononline wanted to give you a heads up to these flexible physical deals that might involve your desks via eol in the near future . we already have one in the east . i stressed to the sitara / eol folks the importance of adding comments to the term sections of these baseload and term tickets so we know what is happening . one side of these buy / sell or exchange deals will be ratable and the corresponding partner ticket will have the optionality . comments will include the corresponding deal number , that it is in fact a buy / sell or exchange deal and the delivery time period ( 3 , 5 or 10 days ) that the counterparty desires . i hope this helps . . . thanks ! - - - - - - - - - - - - - - - - - - - - - - forwarded by victor lamadrid / hou / ect on 06 / 27 / 2000 02 : 51 pm - - - - - - - - - - - - - - - - - - - - - - - - - - - from : thomas engel 06 / 26 / 2000 11 : 49 am to : linda s bryan / hou / ect @ ect , karen lambert / hou / ect @ ect , larry joe hunter / hou / ect @ ect , dale neuner / hou / ect @ ect , victor lamadrid / hou / ect @ ect cc : bob bowen / hou / ect @ ect , scott mills / hou / ect @ ect subject : flexible physical us nat gas products on enrononline can you all meet this afternoon or tomorrow to discuss this . call me 3 - 1488 . - - - - - - - - - - - - - - - - - - - - - - forwarded by thomas engel / hou / ect on 06 / 26 / 2000 11 : 42 am - - - - - - - - - - - - - - - - - - - - - - - - - - - from : scott mills 06 / 23 / 2000 09 : 51 am to : thomas engel / hou / ect @ ect , linda s bryan / hou / ect @ ect , karen lambert / hou / ect @ ect , bob bowen / hou / ect @ ect cc : subject : flexible physical us nat gas products on enrononline got any ideas on how this transaction should look . this looks like a monthly volume that would be further refined to daily on the expected volumes once the counterparty has made their decision ( i would imagine logistics will be the one communicating with the counterparty ) . we probably need eol to indicate whether it is a 3 , 5 , 10 day delivery cycle and then indicate this as comments . linda / karen - what are your thoughts on how separate gtc would work on this . if we could all do a little homework . i will get something scheduled for next week to discuss further . srm ( x 33548 ) - - - - - - - - - - - - - - - - - - - - - - forwarded by scott mills / hou / ect on 06 / 23 / 2000 09 : 37 am - - - - - - - - - - - - - - - - - - - - - - - - - - - dale neuner 06 / 23 / 2000 08 : 40 am to : david forster / corp / enron @ enron , sheri thomas / hou / ect @ ect , scott mills / hou / ect @ ect , bjorn hagelmann / hou / ect @ ect , tom moran / hou / ect @ ect , debbie r brackett / hou / ect @ ect , mark taylor / hou / ect @ ect , stacy e dickson / hou / ect @ ect , jeffrey t hodge / hou / ect @ ect , jeff blumenthal / hou / ect @ ect , stephen h douglas / hou / ect @ ect , rudi zipter / hou / ect @ ect , imelda frayre / hou / ect @ ect , larrissa sharma / hou / ect @ ect , torrey moorer / hou / ect @ ect , frank l davis / hou / ect @ ect , melba lozano / hou / ect @ ect , robert b cass / hou / ect @ ect , jefferson d sorenson / hou / ect @ ect , bob bowen / hou / ect @ ect , larry joe hunter / hou / ect @ ect , jennifer blay / hou / ect @ ect cc : scott hendrickson / hou / ect @ ect subject : flexible physical us nat gas products on enrononline we are positioning ourselves to release a new product type that we will refer to as a flexible physical gas product . legal is in the process of drafting a gtc and product type description that will be used with this product type . i will start the building process once legal provides the gtc and product type description ; but in the interim , here ' s a broadstroke description of how the transaction works : party a and party b exchange gas during the month of june 2000 . party a buys 10 , 000 mmbtu per day ( or 300 , 000 total mmbtu ) at tco pool index party b has the right to notify party a of when party b wants to take delivery during the month of june , and may take delivery in one of three forms : 3 - day delivery , 5 - day delivery , or 10 - day delivery . the gas nominated for each such day would be a percentage of the total 300 , 000 mmbtu ( i . e . ; if party b chooses 5 days for nomination , party a would deliver 20 % of the 300 , 000 mmbtu on each of those 5 days for a total nom of 100 % ) . party b pay tco pool index plus a premium . i understand that this type of transaction is currently done over - the - counter . scott mills has previously issued an explanatory e - mail of sitara concerns and we should begin to address those issues . bjorn - if you could ask someone to prepare a sigma factor in advance , then my turn around time to for the product type should be reduced . also , due to the varying ' optionality ' , do you think these three different products will require three different product types ? please feel free to call if you have any questions . dale 3 - 9746",financial,financial,True
"best choice rx - free online prescriptions - fedexed overnight sm order confirmation . your order should be shipped by january , via fedex . your federal express tracking number is . thank you for registering . canadian generic pharmacy ! our doctors will write you a prescription for free we believe ordering medication should be as simple as ordering anything else on the internet . private , secure , and easy . no prescription required , no long lengthy forms to fill out . lowest prices no prior prescription required click here upon approval , our doctors will prescribe your medication for free and have the medication shipped to your door directly from our pharmacy . we assure you the absolute best value on the internet . click here medications for : weight loss , pain relief , muscle pain relief , women ' s health , men ' s health , impotence , allergy relief , heartburn relief , migraine relief generic medications like : phentermine , ambien , paxil , xanax , vioxx , lipitor , viagra and nexium ! all at a fraction of the cost ! click hereclick here if you would not like to receive future mailings . pstinjrsr czyqoayi ijym h u c ardihmkvkgfkrbkipa bl",not_spam,financial,False
"rock solid discount drugs . . . save 80 % every order ! we are the number one online retailler for dozens of medications . our customers save 80 cents out of every dollar , every time , compared to the industry price . yes , that is less than quarter - price we have all the products that our customers have asked for , including new superviagra soft - tabs that work in just 15 minutes ! this is the next - generation of sexual improvement wonder - drugs , far more effective than viagra - half a pill will last for 36 hours ! get all the information on superviagra here : http : / / bucketed . net / cs / ? aa our key to keeping customers satisfied is : easy ordering online save 80 % on regular price we have massive stocks of drugs for same day dispatch fast delivery straight to your door with discrete packaging we are the biggest internet retailler with thousands of regular customers no consultation fee no intimate questions or examinations no appointment no prior prescription needed private and confidential service please come by our shop , see for yourself the massive range of products that we have available . we do have the lowest price and huge stocks ready for same - day dispatch . two million customers can ' t be wrong ! see our full range at http : / / bucketed . net / ? aa ",lottery,lottery,True
"new product ! cialis soft tabs . hi ! we have a new product that we offer to you , c _ i _ a _ l _ i _ s soft tabs , cialis soft tabs is the new impotence treatment drug that everyone is talking about . soft tabs acts up to 36 hours , compare this to only two or three hours of viagra action ! the active ingredient is tadalafil , same as in brand cialis . simply disolve half a pill under your tongue , 10 min before sex , for the best erections you ' ve ever had ! soft tabs also have less sidebacks ( you can drive or mix alcohol drinks with them ) . you can get it at : http : / / go - medz . com / soft / no thanks : http : / / go - medz . com / rr . php ",promotion,promotion,True
"98 - 1600 & 98 - 6725 needing k ' s daren , i hate to be a pest but here ' s the deal on the above two meters : 98 - 1600 sitara deal # 159194 expired on 2 / 29 / 2000 . the flow for 2 / 2000 was on the 215 k . this meter ( del . ) flowed 53 . 863 for 3 / 2000 . there is no new deal referenced , nor is the evergreen flag in effect . 98 - 6725 sitara deal # 214948 expired 3 / 27 / 2000 . no evergreen and no new deal referenced . this is a little premature but this meter is active monthly and i ' m thinking that it will flow for this month with no k being applied . thanks - jackie - 3 - 9497",promotion,promotion,True
"tuesday , december 26 th we will need a small staff to handle potential trades for wed . the 27 th . most of the pipelines are out of the office , so i would expect the work load to be minimal . i plan on coming in , and would like to have a minimum of three on staff , so i need two volunteers ( one offsystem , just in case ) . if anyone is going to be in town , please forward a number , in case we need to call any additional people in , or have you work on a laptop from home . i will get with you after the new year to make up the holiday you miss , or , you can schedule your day now , i have the calendars . also , i will be out on vacation friday , dec . 22 nd and will need someone to send the nominations to the plants , i don ' t expect to have full system coverage , just hpl / hpl and hpl / ena as needed . let me know if you are interested in learning how to do this . thank you , mary",financial,financial,True
"fw : crosstex energy , driscoll ranch # 1 & # 3 , meters 9858 reinhardt , donald p . ; riley , brian ; smith , susan ; walker , robert ; weissman , george subject : crosstex energy , driscoll ranch # 1 , meter 9858 , may , 2001 per section 2 . 2 of the gpa , crosstex has elected to sell this gas ( approximately 10 , 000 / d ) baseload for the month of may , 2001 at if hsc - $ 0 . 10 . thanks . jab",not_spam,not_spam,True
I cant wait for cornwall. Hope tonight isnt too bad as well but its rock night shite. Anyway im going for a kip now have a good night. Speak to you soon.,not_spam,not_spam,True
Just woke up. Yeesh its late. But I didn't fall asleep til &lt;#&gt; am :/,not_spam,not_spam,True
"re : deal 156071 feb 00 daren , i must be missing something . can i meet with you today and show you what i have ? thu daren j farmer 03 / 23 / 2000 02 : 53 pm to : thu nguyen / hou / ect @ ect cc : sherlyn schumack / hou / ect @ ect subject : re : deal 156071 feb 00 no , deal 156071 is good for days 7 - 29 . to : daren j farmer / hou / ect @ ect cc : sherlyn schumack / hou / ect @ ect subject : re : deal 156071 feb 00 daren , there are only two deals on pgev pipeline : deal # 156071 - valid 02 / 01 / 00 - 02 / 29 / 00 , and deal # 208083 - valid for 02 / 01 / 00 - 02 / 06 / 00 . should there be another deal for days 7 - 29 ? ? thanks thu daren j farmer 03 / 23 / 2000 11 : 19 am to : thu nguyen / hou / ect @ ect cc : subject : re : deal 156071 feb 00 the actuals should be allocated to the new ticket which has been nom ' d , tracked . and balanced . d from : thu nguyen 03 / 22 / 2000 07 : 33 pm to : daren j farmer / hou / ect @ ect cc : howard b camp / hou / ect @ ect subject : deal 156071 feb 00 daren , this is one of the deals which you told me to zero out . unfortunately , i do not allocate pgev . also , sherlyn has actualized pgev and she has the support from the pipeline for the 1746918 volume . please let me know if i had missed something in our conversation . thanks thu",financial,financial,True
Why don't you go tell your friend you're not sure you want to live with him because he smokes too much then spend hours begging him to come smoke,not_spam,not_spam,True
Ha ha ha good joke. Girls are situation seekers.,not_spam,not_spam,True
